"compound","Compound_Name","Smiles","match_type","mz","rt"
3595,"monodesgalloyl homobisflavan A|monodesgalloyl oolonghomobisflavan A","OC1Cc2c(O)cc(O)c(Cc3c(O)cc(O)c4CC(OC(=O)c5cc(O)c(O)c(O)c5)C(Oc34)c6cc(O)c(O)c(O)c6)c2OC1c7cc(O)c(O)c(O)c7","in silico UNPD",775.1488,8.7484
3596,"TriCE_MonoGluc_DiCinnamate","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1ccc(c(c1)O)OCC1OC(O)C(O)C(C1O)O)OC(=O)/C=C/c1ccccc1","mass_only",1287.3328,17.8548
3597,"epicatechin-(4beta-8)-epicatechin-(4beta-8)-catechin 3-O-beta-D-allopyranoside","OCC1OC(OC2Cc3c(O)cc(O)c(C4C(O)C(Oc5c4c(O)cc(O)c5C6C(O)C(Oc7cc(O)cc(O)c67)c8ccc(O)c(O)c8)c9ccc(O)c(O)c9)c3OC2c%10ccc(O)c(O)c%10)C(O)C(O)C1O","in silico UNPD",1027.2503,6.8184
3606,"Afzelechin_Deoxyhexose_Gallate","c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)c1cc(c(c(c1)O)O)OC1C(C(C(C(O1)C)O)O)O","mass_only",571.1435,10.6921
3620,"Di_Catechin_Type_B_Gallate_Cinnamate_Hexose,Di_Catechin_Type_B_Coumarate_Gallate_Deoxyhexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1ccc(c(c1)OC(=O)c1cc(c(c(c1)OC1OC(C(C(O)C1O)O)CO)O)O)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)C)O)O)CC(C(O2)c1ccc(c(c1)O)O)O","mass_only",1021.2363,12.2504
3636,"Di_hydro_Kaempferol_Hexose_Deoxyhexose_Hexose,Di_hydro_Quercitin_Deoxyhexose_Deoxyhexose_Hexose,Di_hydro_Myricetin_Deoxyhexose_Deoxyhexose_Deoxyhexose","c12c(c(cc(c1)O)OC1C(C(O)OC(C1O)CO)O)C(=O)C(C(O2)c1ccc(cc1)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)C)CO,c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)CO)C)C,c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(c(c1)O)O)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)C)C)C","mass_only",757.2134,18.8967
3641,"(2S)-2-amino-6-{[(E)-3-(1H-imidazol-4-yl)-2-propenoyl]amino}hexanoic acid","NC(CCCCNC(=O)C=Cc1c[nH]cn1)C(=O)O","in silico UNPD",265.1185,4.6845
3647,"3,4,5-tri-O-galloyl-(3R,4S,5R)-shikimic acid","OC(=O)C1=CC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c3cc(O)c(O)c(O)c3)C(C1)OC(=O)c4cc(O)c(O)c(O)c4","in silico UNPD",629.077313,10.660713
3656,"NCGC00380510-01![6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate","OC1C(COC(=O)C2=CC(O)=C(O)C(O)=C2)OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC=C(O)C=C5)C(OC(=O)C6=CC(O)=C(O)C(O)=C6)C1O","GNPS databases",751.1167,10.6467
3664,"N/A","OC1C(Oc2cc(O)ccc2C1c3c(O)c(O)c(O)cc3C4=CC(=O)c5ccc(O)cc5O4)c6cc(O)c(O)c(O)c6","in silico UNPD",573.103525,6.669275
3668,"N/A","OCc1cc(O)c2C(=O)c3c(O)ccc(O)c3C(C4OC(COC(=O)C=Cc5ccc(O)c(O)c5)C(O)C(O)C4O)c2c1","in silico UNPD",595.144068,15.360526
3669,"Afzelechin_Catechin_Type_B_Gallate,Kaempferol_Gallate_Cinnamate_Deoxyhexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1ccc(cc1)O)O,c12c(c(cc(c1)O)OC(=O)c1cc(c(c(c1)OC1C(O)C(C(C(O1)C)O)O)O)O)c(=O)c(c(o2)c1ccc(cc1)O)OC(=O)/C=C/c1ccccc1","mass_only",713.1485,13.1635
3672,"NCGC00384682-01_C48H78O18_1-O-[(3beta)-3-{[3-O-(beta-D-Galactopyranosyl)-beta-D-glucopyranosyl]oxy}-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose","CC1(C)CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O","GNPS databases",987.51455,21.285425
3687,"MoNA:2899716 4',5,7-Trihydroxy-3'-methoxy-flavone","N/A","GNPS databases",299.0542,19.938
3702,"Di_Hydro_Kaempferol_Pentose_Gallate","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1ccc(cc1)O)OCC1OC(C(C1O)OC(=O)c1cc(c(c(c1)O)O)O)O","in silico",571.10775,14.54635
3705,"Myricetin_Pentose_Coumarate","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(c(c1)O)O)O)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C1O)O)CO","mass_only",595.1079,16.7045
3714,"AcetylglucosamineGlycoside_EchinocysticLactoneBridge_MetaMethoxyCinnamicAcid","COc1cccc(c1)C=CC(=O)OCC1OC(OC2CCC3(C(C2(C)C)CCC2(C3CCC34C2(C)CC(C2(C4CC(C)(C)CC2)C(=O)O3)O)C)C)C(C(C1O)O)NC(=O)C","in silico",834.4784,28.1183
3719,"epicatechin-(4beta?8)-epicatechin-(4beta?8)-epicatechin-(4beta?6)-epicatechin","OC1Cc2c(O)c(C3C(O)C(Oc4c3c(O)cc(O)c4C5C(O)C(Oc6c5c(O)cc(O)c6C7C(O)C(Oc8cc(O)cc(O)c78)c9ccc(O)c(O)c9)c%10ccc(O)c(O)c%10)c%11ccc(O)c(O)c%11)c(O)cc2OC1c%12ccc(O)c(O)c%12","in silico UNPD",1153.2581,12.2042
3731,"Kaempferol 3-O-?-arabinopyranosyl(1'''??'')-?-glucopyranoside","OC1COC(OCC2OC(OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)cc5)C(O)C(O)C2O)C(O)C1O","in silico UNPD",579.1431,22.268033
3734,"NCGC00179918-02!5-hydroxy-2-(4-hydroxyphenyl)-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-3-(3,4,5-trihydroxyoxan-2-yl)oxychromen-4-one","CC1OC(OC2=CC3=C(C(=O)C(OC4OCC(O)C(O)C4O)=C(O3)C5=CC=C(O)C=C5)C(O)=C2)C(O)C(O)C1O","GNPS databases",563.1395,13.7476
3747,"Di_Hydro_Kaempferol_Gallate_Gallate","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1ccc(cc1)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O","mass_only",591.07745,13.1399
3764,"olean-3alpha,22beta-diol-12-en-28-oic acid 3-O-beta-D-glucopyranosyl(1->4)-beta-D-glucopyranoside","CC1(C)CC(O)C2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)O","in silico UNPD",795.4535,22.4683
3775,"2-O-p-coumaroyl-1-O-galloyl-beta-D-glucose","OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)C=Cc3ccc(O)cc3)C(O)C1O","in silico UNPD",477.1035,9.2065
3778,"1-O-p-coumaroyl-2-O-feruloylglycerol","COc1cc(C=CC(=O)OC(CO)COC(=O)C=Cc2ccc(O)cc2)ccc1O","in silico UNPD",413.1081,9.1272
3786,"NCGC00380505-01_C23H30O12_3,4-Dihydroxy-5-[(6-O-{[4-(2-hydroxy-2-propanyl)-1-cyclohexen-1-yl]carbonyl}-beta-D-glucopyranosyl)oxy]benzoic acid","CC(C)(O)C1CC\C(=C/C1)C(=O)OC[C@H]2O[C@@H](OC3=CC(=CC(=C3O)O)C(O)=O)[C@H](O)[C@@H](O)[C@@H]2O","GNPS databases",497.1645,12.96345
3796,"quercetin 7-O-(6''-O-E-caffeoyl)-beta-D-glucopyranoside","O[C@H]1[C@H](O)[C@@H](COC(=O)C=Cc2ccc(O)c(O)c2)O[C@@H](Oc3cc(O)c4C(=O)C(=C(Oc4c3)c5ccc(O)c(O)c5)O)[C@@H]1O","in silico UNPD",625.1194,12.774
3818,"3-O-(E)-caffeoyl-1,4-di-O-galloyl-beta-D-glucopyranose|3-O-(E)-Caffeoyl-1,4-di-O-galloyl-?-D-glucopyranose","OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(OC(=O)C=Cc3ccc(O)c(O)c3)C1OC(=O)c4cc(O)c(O)c(O)c4","in silico UNPD",645.1094,9.7323
3822,"Di_Hydro_Kaempferol_Pentose_Coumarate,Di_Hydro_Quercetin_Pentose_Cinnamate","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1ccc(cc1)O)OCC1OC(C(C1O)OC(=O)/C=C/c1ccc(cc1)O)O,c12c(c(cc(c1)O)OCC1OC(O)C(C1O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)/C=C/c1ccccc1","mass_only",565.1343,20.1428
3826,"Quercetin_Pentose","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(cc1)O)O)OC1OC(C(C1O)O)CO","mass_only",433.076,12.68405
3827,"Gallocatechin_Hexose_Gallate_Pentose","c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)OC1C(C(C(C(O1)CO)OC1OC(C(C1O)O)CO)O)O","mass_only",751.1775,7.3952
3828,"MoNA:2899716 4',5,7-Trihydroxy-3'-methoxy-flavone","N/A","GNPS databases",299.055546,17.4953
3830,"N/A","OC1Cc2c(O)cc(O)c(C3C(O)C(Oc4c3c(O)cc(O)c4C5C(O)C(Oc6cc(O)cc(O)c56)c7cc(O)c(O)c(O)c7)c8cc(O)c(O)c(O)c8)c2OC1c9cc(O)c(O)c(O)c9","in silico UNPD",913.180385,1.3111
3832,"Afzelechin_Epiafzelechin_Gallate","c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)c1cc(c(c(c1)O)O)O","mass_only",425.089837,10.595387
3844,"N/A","COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CC(O)C6(CO)C(O)CC45C)C2(C)C)C(O)C(OC7OC(CO)C(O)C(O)C7O)C1O","in silico UNPD",825.464,25.154325
3849,"Di_Catechin_Type_B_Coumarate_Coumarate","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)O)O","in silico",869.2064,16.7078
3850,"3''-O-galloyl-4'',6''-(S)-hexahydroxydiphenoyl salidroside","OC1C(OCCc2ccc(O)cc2)OC3COC(=O)c4cc(O)c(O)c(O)c4c5c(O)c(O)c(O)cc5C(=O)OC3C1OC(=O)c6cc(O)c(O)c(O)c6","in silico UNPD",753.1312,10.4859
3851,"Afzelechin_Hexose_Cinnamate,Afzelechin_Deoxyhexose_Coumarate,Catechin_Deoxyhexose_Cinnamate","c12c(c(cc(c1)O)OCC1OC(O)C(C(C1O)O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)/C=C/c1ccccc1,c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)/C=C/c1ccc(cc1)OC1C(C(C(C(O1)C)O)O)O,c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)OC1C(O)OC(C(C1O)O)C)OC(=O)/C=C/c1ccccc1","mass_only",565.1714,22.0285
3857,"Di_Hydro_Quercetin_Gallate_Gallate","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O","mass_only",607.071292,14.535769
3868,"N/A","OC1C(COC(=O)C=Cc2ccccc2)OC(OC3Cc4c(O)cc(O)cc4OC3c5ccc(O)c(O)c5)C(O)C1O","in silico UNPD",581.165667,16.585978
3877,"1,4-Di-O-p-coumaroylglucose-beta-D-Pyranose-form","OCC1OC(OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1OC(=O)C=Cc3ccc(O)cc3","in silico UNPD",471.12875,13.78815
3879,"Di_Catechin_Type_B_Gallate_Cinnamate_Hexose,Di_Catechin_Type_B_Coumarate_Gallate_Deoxyhexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1ccc(c(c1)OC(=O)c1cc(c(c(c1)OC1OC(C(C(O)C1O)O)CO)O)O)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)C)O)O)CC(C(O2)c1ccc(c(c1)O)O)O","mass_only",1021.2328,13.9708
3888,"catechin-(4alpha->8)-gallocatechin-(4alpha->6)-gallocatechin","OC1Cc2c(O)cc(O)c(C3C(O)C(Oc4c3c(O)cc(O)c4C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)c(O)c7)c8cc(O)c(O)c(O)c8)c2OC1c9cc(O)c(O)c(O)c9","in silico UNPD",897.186756,4.217444
3893,"ReSpect:PT204590 Procyanidin B1|(-)-Epicatechin-(4-beta-8)-(+)-catechin|cis,trans''-4,8''-Bi-(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychro","C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O","GNPS databases",577.1358,7.339
3896,"Di_Catechin_Type_B_Deoxyhexose_Deoxyhexose,Di_Afzelechin_Type_B_Hexose_Hexose,Afzelechin_Catechin_Type_B_Hexose_Deoxyhexose,Afzelechin_Gallocatechin_Type_B_Deoxyhexose_Deoxyhexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)OC1OC(C(C(C1O)O)O)C)C)CC(C(O2)c1ccc(c(c1)O)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)O)OC1OC(C(C(C1O)O)O)COC1C(O)OC(C(C1O)O)CO,c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)OC1OC(C(C(C1O)O)O)CO)C)CC(C(O2)c1ccc(cc1)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)OC1OC(C(C(C1O)O)O)C)C)CC(C(O2)c1ccc(cc1)O)O","mass_only",869.2504,8.8318
3901,"N/A","OC1C(O)C(COC2OC(C(O)C(O)C2O)C(=O)O)OC(Oc3cc(O)c4C(=O)C(=C(Oc4c3)c5ccc(O)c(O)c5)O)C1O","in silico UNPD",639.13412,14.27046
3912,"epicatechin-(3'->0->7'')-epiafzelechin","OC1Cc2c(O)cc(Oc3cc(ccc3O)C4Oc5cc(O)cc(O)c5CC4O)cc2OC1c6ccc(O)c(O)c6","in silico UNPD",561.1376,11.5144
3918,"Di_Afzelechin_Type_B_Coumarate_Cinnamate","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)OC(=O)/C=C/c1ccccc1","in silico",821.224,25.8661
3924,"Kaempferol_Cinnamate_Cinnamate_Cinnamate","c12c(c(cc(c1)O)OC(=O)/C=C/c1ccccc1)c(=O)c(c(o2)c1ccc(cc1)OC(=O)/C=C/c1ccccc1)OC(=O)/C=C/c1ccccc1","mass_only",675.173,6.9629
3927,"AcacicAcid_Cinnamyl_HexopyranuronicAcidGlycoside","OCC1OC(OC2CC3(C(=O)OC4OC(C(=O)O)C(C(C4O)O)O)C(O)CC4(C(=CCC5C4(C)CCC4C5(C)CCC(C4(C)C)OC(=O)C=Cc4ccccc4)C3CC2(C)C)C)C(C(C1O)O)O","in silico",955.48755,20.7838
3931,"Di_Catechin_Type_B_Coumarate_Gallate","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O","in silico",875.1789,14.4365
3939,"Genistein 7-O-?-L-rhamnopyranoside-4'-O-[(?-L-rhamnopyranosyl)-(1??)-?-D-glucopyranoside]","CC1OC(OC2C(Oc3ccc(cc3)C4=COc5cc(OC6OC(C)C(O)C(O)C6O)cc(O)c5C4=O)OC(CO)C(O)C2O)C(O)C(O)C1O","in silico UNPD",723.2127,12.3856
3943,"8-<2-(4-Hydroxy-phenyl)-3,5,7-trihydroxy-chromanyl-(4)>-4-<2-(4-hydroxy-phenyl)-3,4,5,7-tetrahydroxy-chromanyl-(8)>-3,5,7,4'-tetrahydroxy-flavan|8-[2-(4-Hydroxy-phenyl)-3,5,7-trihydroxy-chromanyl-(4)]-4-[2-(4-hydroxy-phenyl)-3,4,5,7-tetrahydroxy-chromanyl-(8)]-3,5,7,4'-tetrahydroxy-flavan","OC1C(O)c2c(O)cc(O)c(C3C(O)C(Oc4c3c(O)cc(O)c4C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)cc7)c8ccc(O)cc8)c2OC1c9ccc(O)cc9","in silico UNPD",833.2092,8.9891
3944,"Apigenin","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OCC1OC(C(C1O)O)O)O)O)CC(C(O2)c1ccc(cc1)OC(=O)c1cc(c(c(c1)O)O)OCC1OC(C(C1O)O)O)O","mass_only",269.0444,7.718911
3946,"1-O-(3-methoxy-4-hydroxyphenyl)-6-O-galloyl-beta-D-glucopyranoside|2-Methyl,4-O-(6-O-3,4,5-trihydroxybenzoyl-beta-D-glucopyranoside)-1,2,4-Benzenetriol|3-methoxy-4-hydroxyphenol 1-O-beta-(6'-O-galloyl)glucopyranoside|3-methoxy-4-hydroxyphenol 1-O-beta-D-(6'-O-galloyl)glucopyranoside|4-hydroxy-3-methoxyphenol 1-O-beta-D-(6'-O-galloyl)-glucopyranoside|4-hydroxy-3-methoxyphenol 1-O-beta-D-(6'-O-galloyl)glucoside","COc1cc(OC2OC(COC(=O)c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)ccc1O","in silico UNPD",453.1036,8.004883
3958,"ReSpect:PT204590 Procyanidin B1|(-)-Epicatechin-(4-beta-8)-(+)-catechin|cis,trans''-4,8''-Bi-(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychro","C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O","GNPS databases",577.133775,10.336625
3963,"MoNA:1025634 4,5,7-Trihydroxy Iso-Flavone","N/A","GNPS databases",269.04505,14.30815
3974,"N/A","OCC1OC(C(O)C(O)C1O)c2c(O)c(C3C(O)C(Oc4cc(O)cc(O)c34)c5ccc(O)c(O)c5)c(O)c(C(=O)CCc6ccc(O)c(O)c6)c2O","in silico UNPD",739.1894,8.7198
3977,"Di_Gallocatechin_Type_B_Gallate_Cinnamate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)O","in silico",891.1754,13.3596
3979,"Di_Catechin_Type_B_Gallate_Gallate_Hexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)OC1OC(C(C(O)C1O)O)CO)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O","mass_only",1043.2069,9.1333
3985,"3',7-Di-Me ether,1""-O-beta-D-xylopyranoside-(2R,3S)-2-(3,4-Dihydroxyphenyl)-2,3-dihydro-7-hydroxy-3-hydroxymethyl-5-benzofuranpropanol","COc1cc(ccc1O)C2Oc3c(OC)cc(CCCO)cc3C2COC4OCC(O)C(O)C4O","in silico UNPD",491.19133,11.978659
3987,"4'-O-beta-D-Galacopyranoside-Prunetin|prunetin 4'-O-glycoside|Prunitrin","COc1cc(O)c2C(=O)C(=COc2c1)c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3","in silico UNPD",445.1129,15.2449
3990,"3??Ç?Deoxy-4-(2,4-Dihydroxyphenyl)-2,8-bis(3,4-dihydroxyphenyl)-6-[2-(3,4-dihydroxyphenyl)-3,4-dihydro-3,7-dihydroxy-2H-1-benzopyran-4-yl]-3,4,9,10-tetrahydron-2H,8H-benzol[1,2-b:3,4-b??dipyran-3,5,9-triol","OC1Cc2c3OC(C(O)C(c4ccc(O)cc4O)c3c(O)c(C5C(O)C(Oc6cc(O)ccc56)c7ccc(O)cc7)c2OC1c8ccc(O)c(O)c8)c9ccc(O)c(O)c9","in silico UNPD",817.2113,15.4094
3991,"4'_methyl_Myricetin_Deoxyhexose_Deoxyhexose_Hexose","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(c(c1)O)OC)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)CO)C)C","mass_only",785.2219,17.1797
4000,"Vanilloyl calleryanin|vanilloylcalleryanin","COc1cc(ccc1O)C(=O)OCc2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2","in silico UNPD",451.118325,10.475775
4016,"Di_Hydro_Quercetin_Hexose_Hexose,Di_Hydro_Myricetin_Hexose_Deoxyhexose","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)CO)CO,c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(c(c1)O)O)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)CO)C","mass_only",627.1558,7.1961
4018,"Di_Catechin_Type_B_Hexose_Cinnamate_Pentose,Di_Catechin_Type_B_Deoxyhexose_Coumarate_Pentose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1ccc(c(c1)O)OCC1OC(O)C(O)C(C1OCC1OC(C(C1O)O)O)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC1OC(C(C1O)O)CO)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)C)O)O","mass_only",1001.2684,14.3535
4032,"(-)-epicatechin-(7,8-bc)-4alpha-(4-hydroxyphenyl)-dihydro-2-(3H)-pyranone|epicatechin-[7,8-bc]-4alpha-(4-hydroxyphenyl)-dihydro-2(3H)-pyranone","OC1Cc2c(O)cc3OC(=O)CC(c4ccc(O)cc4)c3c2OC1c5ccc(O)c(O)c5","in silico UNPD",435.1084,15.6802
4041,"ethyl O-beta-(6'-galloyl)-glucopyranoside","CCOC1OC(COC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O","in silico UNPD",359.096625,7.310875
4060,"pectolinarigenin-7-O-beta-D-glucuronopyranoside","COC1C(O)C(O)C(Oc2cc(O)c3C(=O)C=C(Oc3c2)c4ccc(OC)cc4)OC1C(=O)O","in silico UNPD",473.1084,12.9608
4061,"7-O-beta-D-Glucopyranoside-3,4',5,7-Tetrahydroxy-8-methylflavone","Cc1c(OC2OC(CO)C(O)C(O)C2O)cc(O)c3C(=O)C(=C(Oc13)c4ccc(O)cc4)O","in silico UNPD",461.108,11.762
4063,"(2S)-1-O-linolenoyl-3-O-beta-D-galactopyranosylglycerol|1-linolenyl-3-O-beta-D-galactopyranosyl-sn-glycerol|1-O-(9Z,12Z,15Z-octadecatrienol)-3-O-beta-D-galactopyranosylglycerol|1-O-alpha-linolenoyl-3-O-beta-galactopyranosyl-sn-glycerol|3-O-(9,12,15-octadecatrienoyl)glyceryl-beta-D-galactopyranoside|3-O-beta-D-galactopyranosyl-1-O-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]-sn-glycerol","CCC=C/CC=C/CC=C/CCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O","in silico UNPD",513.3063,28.75425
4065,"Di_Hydro_Myricetin_Gallate_Gallate","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O","mass_only",623.0675,16.4166
4070,"Xanthanthusin H","CC(COC(=O)C)C1=C(OC(=O)C)C(=O)C2=C(C(=O)C(=C3C(C)(C)CCCC23C)O)C1=O","in silico UNPD",443.1542,11.1699
4079,"NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-","CC\C=C/C/C=C\C\C=C/CCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O","GNPS databases",559.311675,28.78595
4080,"NCGC00384833-01!1,3,6,7-tetrahydroxy-2-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]xanthen-9-one","OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C2=C(O)C3=C(OC4=C(C=C(O)C(O)=C4)C3=O)C=C2O","GNPS databases",421.0751,8.6862
