#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
645	M-H	N/A	-1	Di_Gallocatechin_Type_B_Coumarate	Other	GCYounkin	756.169	N/A	N/A	qTof	Negative	LC-ESI	755.162	lib-00027.mgf	Bronze	3	0.290759	0.323296	0.000244141	PRIVATE-USER	TAKursar	755.162	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O)O	1	755.161	spectra/specs_ms.pklbin	CCMSLIB00001056868	94555.2	UPDATE-SINGLE-ANNOTATED-BRONZE	 
65	[M+H]	15648-86-9	1	ReSpect:PT209280 Myricetin-3-Galactoside|Myrc-3-Gal|Myricetin-3-Galactopyranoside	Isolated	ReSpect	0.0	N/A	N/A	LC-Q-TOF/MS	Positive	ESI	479.083	lib-00007.mgf	Bronze	3	0.940497	2.2932	0.00109863	RESPECT	Putative ReSpect Match	479.083	N/A	0	9	c	1	479.082	spectra/specs_ms.pklbin	CCMSLIB00000222471	361332	UPDATE-SINGLE-ANNOTATED-BRONZE	 
655	M-H	N/A	-1	(-)-(11S)-hydroxy-jasmonic_acid|(11S)-(-)-hydroxyjasmonic_acid	Other	GCYounkin	226.121	N/A	N/A	qTof	Negative	LC-ESI	225.113	lib-00026.mgf	Bronze	3	0.525298	0.271131	6.10352e-05	PRIVATE-USER	TAKursar	225.113	N/A	0	6	C1([H])(C([H])([H])C(=O)O[H])C([H])([H])C([H])([H])C(=O)C1([H])C([H])([H])C([H])=C([H])/C([H])(C([H])([H])[H])O[H]	1	225.113	spectra/specs_ms.pklbin	CCMSLIB00001913435	16873.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 
656	M-H	140603	1	Spectral Match to Decylbenzenesulfonic acid from NIST14	Isolated	Data deposited by mjmeehan	0.0	N/A	N/A	QqQ	Negative	ESI	297.141	lib-00024.mgf	Bronze	3	0.942415	37.6924	0.0112	GNPS-NIST14-MATCHES	Data from Kimberly Prather	297.141	N/A	0	7	N/A	1	297.152	spectra/specs_ms.pklbin	CCMSLIB00003137343	83987.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
66	M-H	N/A	-1	2'-caffeoyl-6'-jacaranone-D-glucopyranoside	Other	GCYounkin	492.127	N/A	N/A	qTof	Negative	LC-ESI	491.12	lib-00025.mgf	Bronze	3	0.309825	39.0853	0.0191956	null	TAKursar	491.12	N/A	0	6	[C@@]1([H])(OC(=O)C([H])=C([H])c2c([H])c([H])c(O[H])c(O[H])c2[H])[C@]([H])(O[H])O[C@]([H])(C([H])([H])OC(=O)C([C@@]3(O[H])C([H])=C([H])C(=O)C([H])=C3[H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H]	1	491.139	spectra/specs_ms.pklbin	CCMSLIB00001354553	644749	UPDATE-SINGLE-ANNOTATED-BRONZE	 
667	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate_Deoxyhexose	Other	GCYounkin	1060.21	N/A	N/A	qTof	Negative	LC-ESI	1059.2	lib-00027.mgf	Bronze	3	0.276403	10.4875	0.0111084	PRIVATE-USER	TAKursar	1059.2	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)OC1OC(C(C(C1O)O)O)C)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	1059.22	spectra/specs_ms.pklbin	CCMSLIB00001057782	80986.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
668	[M-H]-	N/A	1	MassbankEU:ETS00014 C11-LAS (STANDARD MIX)|C11-linear alkylbenzyl sulfonate|4-(undecan-5-yl)benzenesulfonic acid	Isolated	Massbank	0.0	1S/C17H28O3S/c1-3-5-7-8-10-15(9-6-4-2)16-11-13-17(14-12-16)21(18,19)20/h11-15H,3-10H2,1-2H3,(H,18,19,20)	N/A	LC-ESI-QFT	Positive	ESI	311.169	lib-00009.mgf	Bronze	3	0.624683	3.23644	0.00100708	MASSBANKEU	Massbank EU	311.169	N/A	0	6	OS(=O)(=O)c1ccc(cc1)C(CCCC)CCCCCC	1	311.168	spectra/specs_ms.pklbin	CCMSLIB00000579030	284909	UPDATE-SINGLE-ANNOTATED-BRONZE	 
670	M-H	N/A	-1	Di_Gallocatechin_Type_B_Coumarate	Other	GCYounkin	756.169	N/A	N/A	qTof	Negative	LC-ESI	755.162	lib-00027.mgf	Bronze	3	0.329739	1.21236	0.000915527	PRIVATE-USER	TAKursar	755.162	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O)O	1	755.161	spectra/specs_ms.pklbin	CCMSLIB00001056870	477147	UPDATE-SINGLE-ANNOTATED-BRONZE	 
679	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate_Deoxyhexose	Other	GCYounkin	1060.21	N/A	N/A	qTof	Negative	LC-ESI	1059.2	lib-00027.mgf	Bronze	3	0.292325	11.4095	0.012085	PRIVATE-USER	TAKursar	1059.2	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)OC1OC(C(C(C1O)O)O)C)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	1059.22	spectra/specs_ms.pklbin	CCMSLIB00001057782	108972	UPDATE-SINGLE-ANNOTATED-BRONZE	 
689	M-H	 	-1	Quinic Acid	Other	Ricardo M Borges	0.0	 	 	Ion Trap	Negative	DI-ESI	191.055	lib-00010.mgf	Bronze	3	0.614909	1.11812	0.000213623	GNPS-LIBRARY	Ricardo M Borges	191.055	 	0	7	 	1	191.055	spectra/specs_ms.pklbin	CCMSLIB00000579203	13119.2	UPDATE-SINGLE-ANNOTATED-BRONZE	 
692	M-H	n/a	1	NCGC00385459-01!(3R,4R,5R)-3-hydroxy-4,5-bis[(3,4,5-trihydroxybenzoyl)oxy]cyclohexene-1-carboxylic acid	isolated	lfnothias	478.075	InChI=1S/C21H18O13/c22-10-2-8(3-11(23)16(10)27)20(31)33-15-6-7(19(29)30)1-14(26)18(15)34-21(32)9-4-12(24)17(28)13(25)5-9/h1-5,14-15,18,22-28H,6H2,(H,29,30)/t14-,15-,18-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	477.068	lib-00017.mgf	Gold	1	0.854312	2.94258	0.00140381	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	477.068	n/a	0	7	O[C@@H]1C=C(C[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@H]1OC(=O)C3=CC(O)=C(O)C(O)=C3)C(O)=O	1	477.067	spectra/specs_ms.pklbin	CCMSLIB00000846641	174719	UPDATE-SINGLE-ANNOTATED-GOLD	 
693	M-H	n/a	1	NCGC00384776-01![6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate	isolated	lfnothias	600.112	InChI=1S/C28H24O15/c29-12-3-1-10(2-4-12)25-26(22(36)19-14(31)7-13(30)8-17(19)41-25)43-28-24(38)23(37)21(35)18(42-28)9-40-27(39)11-5-15(32)20(34)16(33)6-11/h1-8,18,21,23-24,28-35,37-38H,9H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	599.105	lib-00017.mgf	Gold	1	0.78434	2.64881	0.00158691	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	599.105	n/a	0	8	OC1C(COC(=O)C2=CC(O)=C(O)C(O)=C2)OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC=C(O)C=C5)C(O)C1O	1	599.103	spectra/specs_ms.pklbin	CCMSLIB00000845586	545105	UPDATE-SINGLE-ANNOTATED-GOLD	 
694	M-H	N/A	-1	Dehydrosilybin	Other	GCYounkin	480.106	N/A	N/A	qTof	Negative	LC-ESI	479.098	lib-00026.mgf	Bronze	3	0.260449	40.3845	0.0193481	PRIVATE-USER	TAKursar	479.098	N/A	0	7	C1(=C(O[H])C(=O)c(c(O[H])c([H])c(O[H])c2[H])c2O1)c3c([H])c([H])c(OC([H])(c4c([H])c([H])c(O[H])c(OC([H])([H])[H])c4[H])C([H])(C([H])([H])O[H])O5)c5c3[H]	1	479.118	spectra/specs_ms.pklbin	CCMSLIB00001793102	70269.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
696	M-H	N/A	-1	"trans-1',5',5-(5-carboxymethyl-2-oxocyclopentyl)-3Z-pentenyl-(6-O-galloyl)-glucopyranoside"	Other	GCYounkin	540.184	N/A	N/A	qTof	Negative	LC-ESI	539.177	lib-00025.mgf	Bronze	3	0.343911	1.13201	0.000610352	null	TAKursar	539.177	N/A	0	8	[C@@]1([H])(C([H])([H])OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])O[C@]([H])(OC([H])([H])C([H])([H])C([H])=C([H])/C([C@@]3([H])C(=O)C([H])([H])C([H])([H])[C@]3([H])C([H])([H])C(=O)O[H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H]	1	539.176	spectra/specs_ms.pklbin	CCMSLIB00001445026	237375	UPDATE-SINGLE-ANNOTATED-BRONZE	 
71	M-H	970-74-1	1	Epigallocatechin	Isolated	Denise Silva	306.074	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15-/m1/s1	N/A	qTof	Negative	DI-ESI	305.059	lib-00010.mgf	Bronze	3	0.951019	22.0084	0.00671387	GNPS-LIBRARY	Norberto Lopes	305.059	N/A	0	9	OC1=C(C[C@@H](O)[C@@H](C2=CC(O)=C(O)C(O)=C2)O3)C3=CC(O)=C1	1	305.066	spectra/specs_ms.pklbin	CCMSLIB00000081482	1.1643e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
710	M-H	N/A	-1	"6""-O-galloylsalidroside|6''-O-galloylslidroside|6'-O-galloylsalidroside|p-hydroxyphenethyl_alcohol_1-O-beta-D-(6''-O-galloyl)-glucopyranoside"	Other	GCYounkin	452.132	N/A	N/A	qTof	Negative	LC-ESI	451.125	lib-00025.mgf	Bronze	3	0.69772	2.57062	0.00115967	null	TAKursar	451.125	N/A	0	6	C1([H])(C([H])([H])OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])OC([H])(OC([H])([H])C([H])([H])c3c([H])c([H])c(O[H])c([H])c3[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]	1	451.123	spectra/specs_ms.pklbin	CCMSLIB00001585686	69256.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
712	M-H	n/a	1	NCGC00380505-01_C23H30O12_3,4-Dihydroxy-5-[(6-O-{[4-(2-hydroxy-2-propanyl)-1-cyclohexen-1-yl]carbonyl}-beta-D-glucopyranosyl)oxy]benzoic acid	isolated	lfnothias	498.174	InChI=1S/C23H30O12/c1-23(2,32)12-5-3-10(4-6-12)21(31)33-9-15-17(26)18(27)19(28)22(35-15)34-14-8-11(20(29)30)7-13(24)16(14)25/h3,7-8,12,15,17-19,22,24-28,32H,4-6,9H2,1-2H3,(H,29,30)/t12?,15-,17-,18+,19-,22-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	497.166	lib-00017.mgf	Gold	1	0.904833	2.76224	0.00137329	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	497.166	n/a	0	7	CC(C)(O)C1CC\C(=C/C1)C(=O)OC[C@H]2O[C@@H](OC3=CC(=CC(=C3O)O)C(O)=O)[C@H](O)[C@@H](O)[C@@H]2O	1	497.165	spectra/specs_ms.pklbin	CCMSLIB00000850115	689752	UPDATE-SINGLE-ANNOTATED-GOLD	 
718	M-H	N/A	-1	Catechin_Gallate_Gallate_Gallate	Other	GCYounkin	746.112	N/A	N/A	qTof	Negative	LC-ESI	745.105	lib-00027.mgf	Bronze	3	0.43276	0.819149	0.000610352	PRIVATE-USER	TAKursar	745.105	N/A	0	8	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	745.104	spectra/specs_ms.pklbin	CCMSLIB00001055699	3.24973e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
72	[M+H]	522-12-3	1	ReSpect:PT204350 Quercitrin|Quer-3-Rha|Quercitrin|thujin|Quercetrin|Quercimelin|Quercitroside|quercetin-3-O-rhamnoside|Quercetin- 3-(6-deoxy-alpha-L-mannopyranoside)|3,3',4',5,7-Pentahydroxyflavone-3-L-rhamnoside|2-(3	Isolated	ReSpect	0.0	1/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	447.093	lib-00007.mgf	Bronze	3	0.899531	0.887351	0.000396729	RESPECT	Putative ReSpect Match	447.093	N/A	0	7	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	1	447.093	spectra/specs_ms.pklbin	CCMSLIB00000222119	3.3921e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
720	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.400101	2.77068	0.00244141	PRIVATE-USER	TAKursar	881.157	N/A	0	9	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.155	spectra/specs_ms.pklbin	CCMSLIB00001056763	525108	UPDATE-SINGLE-ANNOTATED-BRONZE	 
721	M-H	n/a	1	NCGC00385510-01![(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	616.106	InChI=1S/C28H24O16/c29-8-18-21(37)23(39)26(43-27(40)10-4-15(34)20(36)16(35)5-10)28(42-18)44-25-22(38)19-14(33)6-11(30)7-17(19)41-24(25)9-1-2-12(31)13(32)3-9/h1-7,18,21,23,26,28-37,39H,8H2/t18-,21+,23+,26-,28+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	615.099	lib-00017.mgf	Gold	1	0.548877	2.87762	0.00177002	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	615.099	n/a	0	8	OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C4=CC(O)=C(O)C=C4)[C@H](OC(=O)C5=CC(O)=C(O)C(O)=C5)[C@@H](O)[C@H]1O	1	615.097	spectra/specs_ms.pklbin	CCMSLIB00000846305	845194	UPDATE-SINGLE-ANNOTATED-GOLD	 
722	M-H	N/A	-1	Catechin_Epicatechin_Gallate	Other	GCYounkin	442.09	N/A	N/A	qTof	Negative	LC-ESI	441.083	lib-00027.mgf	Bronze	3	0.606601	2.76752	0.0012207	PRIVATE-USER	TAKursar	441.083	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	441.082	spectra/specs_ms.pklbin	CCMSLIB00001057374	81692.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
723	M-H	N/A	-1	"(+)-catechin_3,5-di-O-gallate"	Other	GCYounkin	594.101	N/A	N/A	qTof	Negative	LC-ESI	593.094	lib-00025.mgf	Bronze	3	0.510799	3.70475	0.00219727	null	TAKursar	593.094	N/A	0	7	[C@]1([H])(Oc2c(c(c([H])c(O[H])c2[H])OC(=O)c3c([H])c(O[H])c(O[H])c(O[H])c3[H])C([H])([H])[C@]1([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H])c5c([H])c([H])c(O[H])c(O[H])c5[H]	1	593.091	spectra/specs_ms.pklbin	CCMSLIB00001365926	2.01869e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
725	M-H	N/A	-1	Di_Catechin_Type_B_Gallate	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00027.mgf	Bronze	3	0.438844	2.92977	0.00213623	PRIVATE-USER	TAKursar	729.146	N/A	0	9	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	729.144	spectra/specs_ms.pklbin	CCMSLIB00001056705	650478	UPDATE-SINGLE-ANNOTATED-BRONZE	 
729	M-H	N/A	-1	Gallic_acid-3-O-(6'-O-galloyl)glucoside	Other	GCYounkin	484.085	N/A	N/A	qTof	Negative	LC-ESI	483.078	lib-00026.mgf	Bronze	3	0.754502	1.32664	0.000640869	PRIVATE-USER	TAKursar	483.078	N/A	0	7	O(C([H])([H])C([H])(C1([H])O[H])OC([H])(Oc2c(O[H])c(O[H])c([H])c([H])c2C(O[H])=O)C([H])(O[H])C1([H])O[H])C(=O)c3c([H])c(O[H])c(O[H])c(O[H])c3[H]	1	483.077	spectra/specs_ms.pklbin	CCMSLIB00002012688	1.70818e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
730	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.40771	2.90922	0.00256348	PRIVATE-USER	TAKursar	881.157	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.154	spectra/specs_ms.pklbin	CCMSLIB00001056765	15552.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 
731	M-H	N/A	-1	Di_Hydro_Quercetin_Pentose_Gallate	Other	GCYounkin	588.112	N/A	N/A	qTof	Negative	LC-ESI	587.104	lib-00027.mgf	Bronze	3	0.461989	0.207919	0.00012207	PRIVATE-USER	TAKursar	587.104	N/A	0	8	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC1OC(C(C1O)O)CO)O)O	1	587.104	spectra/specs_ms.pklbin	CCMSLIB00001057601	728964	UPDATE-SINGLE-ANNOTATED-BRONZE	 
74	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate	Other	GCYounkin	914.154	N/A	N/A	qTof	Negative	LC-ESI	913.147	lib-00027.mgf	Bronze	3	0.367412	6.88457	0.00628662	PRIVATE-USER	TAKursar	913.147	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	913.141	spectra/specs_ms.pklbin	CCMSLIB00001056933	437542	UPDATE-SINGLE-ANNOTATED-BRONZE	 
740	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.391188	2.28581	0.00201416	PRIVATE-USER	TAKursar	881.157	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.155	spectra/specs_ms.pklbin	CCMSLIB00001056763	808401	UPDATE-SINGLE-ANNOTATED-BRONZE	 
741	[M+H]	7084-24-4	1	ReSpect:PT208360 cyanidin-3-glucoside chloride|Cynd-3-Glc|Kuromanin|Asterin|Chrysanthemin|Chrysontemin|Glucocyanidin|Cyanidin 3-beta-glucopyranoside|3,3',4',5,7-Pentahydroxyflavylium chloride, 3-glucoside|(2S,3R,4S,5S	Isolated	ReSpect	0.0	1/C21H20O11/c22-7-16-17(27)18(28)19(29)21(32-16)31-15-6-10-12(25)4-9(23)5-14(10)30-20(15)8-1-2-11(24)13(26)3-8/h1-6,16-19,21-22,27-29H,7H2,(H3-,23,24,25,26)/p+1/t16-,17-,18+,19-,21-/m1/s1/fC21H21O11/h23-26H/q+1	N/A	LC-Q-TOF/MS	Positive	ESI	447.093	lib-00007.mgf	Bronze	3	0.904394	1.56993	0.000701904	RESPECT	Putative ReSpect Match	447.093	N/A	0	7	C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O	1	447.094	spectra/specs_ms.pklbin	CCMSLIB00000222352	132983	UPDATE-SINGLE-ANNOTATED-BRONZE	 
743	M-H	N/A	-1	"3-O-beta-D-Xylopyranoside-(2R,3R)-3,3',4',5,7-Pentahydroxyflavanone"	Other	GCYounkin	436.101	N/A	N/A	qTof	Negative	LC-ESI	435.093	lib-00026.mgf	Bronze	3	0.429791	1.61323	0.000701904	PRIVATE-USER	TAKursar	435.093	N/A	0	6	C1([H])(OC2([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C2([H])O[H])C([H])(c3c([H])c([H])c(O[H])c(O[H])c3[H])Oc(c([H])c(O[H])c([H])c4O[H])c4C1=O	1	435.093	spectra/specs_ms.pklbin	CCMSLIB00002047242	4.7557e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
745	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.410778	0.484869	0.000427246	PRIVATE-USER	TAKursar	881.157	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.157	spectra/specs_ms.pklbin	CCMSLIB00001056765	636364	UPDATE-SINGLE-ANNOTATED-BRONZE	 
75	M-H	n/a	1	NCGC00164319-09![(2R,3R)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	458.085	InChI=1S/C22H18O11/c23-10-5-12(24)11-7-18(33-22(31)9-3-15(27)20(30)16(28)4-9)21(32-17(11)6-10)8-1-13(25)19(29)14(26)2-8/h1-6,18,21,23-30H,7H2/t18-,21-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	457.078	lib-00017.mgf	Gold	1	0.841934	3.27157	0.00149536	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	457.078	n/a	0	7	OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C4=CC(O)=C(O)C(O)=C4	1	457.077	spectra/specs_ms.pklbin	CCMSLIB00000846173	1.96382e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
751	M-H	 	-1	Quinic Acid	Other	Ricardo M Borges	0.0	 	 	Ion Trap	Negative	DI-ESI	191.055	lib-00010.mgf	Bronze	3	0.554305	4.71209	0.000900269	GNPS-LIBRARY	Ricardo M Borges	191.055	 	0	6	 	1	191.056	spectra/specs_ms.pklbin	CCMSLIB00000579203	10930.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 
76	M-H	N/A	-1	4-O-(6'-O-galloyl-beta-D-glucopyranosyl)-cis-p-coumaric_acid	Other	GCYounkin	478.111	N/A	N/A	qTof	Negative	LC-ESI	477.104	lib-00025.mgf	Bronze	3	0.699125	0.959463	0.000457764	null	TAKursar	477.104	N/A	0	6	[C@]1([H])(Oc2c([H])c([H])c(C([H])=C([H])C(=O)O[H])c([H])c2[H])O[C@]([H])(C([H])([H])OC(=O)c3c([H])c(O[H])c(O[H])c(O[H])c3[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]	1	477.103	spectra/specs_ms.pklbin	CCMSLIB00001511294	2.93886e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
768	M-H	N/A	-1	1-O-Galloyl-beta-D-glucopyranose	Other	GCYounkin	332.074	N/A	N/A	qTof	Negative	LC-ESI	331.067	lib-00026.mgf	Bronze	3	0.394451	5.99166	0.00198364	PRIVATE-USER	TAKursar	331.067	N/A	0	7	C1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]	1	331.065	spectra/specs_ms.pklbin	CCMSLIB00001977483	32841.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
779	M-H	N/A	-1	jasminoid_C	Other	GCYounkin	362.194	N/A	N/A	qTof	Negative	LC-ESI	361.187	lib-00025.mgf	Bronze	3	0.40456	4.14013	0.00149536	null	TAKursar	361.187	N/A	0	7	[C@@]12([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H])[C@]([H])(OC([H])([H])[H])OC([H])([H])[C@]2([H])C([H])([H])O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H]	1	361.185	spectra/specs_ms.pklbin	CCMSLIB00001498013	92359.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
78	M-H	N/A	-1	Tyrosine_Gallate	Other	GCYounkin	333.085	N/A	N/A	qTof	Negative	LC-ESI	332.078	lib-00027.mgf	Bronze	3	0.399564	2.66507	0.00088501	PRIVATE-USER	TAKursar	332.078	N/A	0	6	c1(ccc(cc1)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(=O)O)N	1	332.077	spectra/specs_ms.pklbin	CCMSLIB00001057199	1.15671e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
