#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
51	M-H	N/A	-1	Gallocatechin_Coumarate_Gallate_Hexose	Other	GCYounkin	766.174	N/A	N/A	qTof	Negative	LC-ESI	765.167	lib-00025.mgf	Bronze	3	0.337541	0.0797671	6.10352e-05	PRIVATE-USER	TAKursar	765.167	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)CO	1	765.167	specs_ms.pklbin	CCMSLIB00001057907	6.16647e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1422	M-H	N/A	-1	UNPD27375	Other	GCYounkin	834.216	N/A	N/A	qTof	Negative	LC-ESI	833.209	lib-00027.mgf	Bronze	3	0.336629	4.32194	0.00360107	PRIVATE-USER	TAKursar	833.209	N/A	0	11	OC1C(O)c2cc(C3C(O)C(Oc4cc(O)c(cc34)C5C(O)C(Oc6cc(O)ccc56)c7ccc(O)c(O)c7)c8ccc(O)c(O)c8)c(O)cc2OC1c9ccc(O)c(O)c9	1	833.205	specs_ms.pklbin	CCMSLIB00004562600	349493	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1150	M-H	N/A	-1	UNPD18625	Other	GCYounkin	578.164	N/A	N/A	qTof	Negative	LC-ESI	577.156	lib-00027.mgf	Bronze	3	0.335318	0.423006	0.000244141	PRIVATE-USER	TAKursar	577.156	N/A	0	6	CC1OC(Oc2cc(OC3OC(CO)C(O)C(O)C3O)c4C(=O)c5c(O)cc(C)cc5C(=O)c4c2)C(O)C(O)C1O	1	577.156	specs_ms.pklbin	CCMSLIB00004511542	307576	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3253	M-H	N/A	-1	Di_Hydro_Myricetin_Gallate_Cinnamate	Other	GCYounkin	602.106	N/A	N/A	qTof	Negative	LC-ESI	601.099	lib-00025.mgf	Bronze	3	0.335213	23.2525	0.0139771	PRIVATE-USER	TAKursar	601.099	N/A	0	7	c12c(c(cc(c1)O)OC(=O)c1cc(c(c(c1)O)O)O)C(=O)C(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)/C=C/c1ccccc1	1	601.113	specs_ms.pklbin	CCMSLIB00001056620	66112.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
456	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate	Other	GCYounkin	914.154	N/A	N/A	qTof	Negative	LC-ESI	913.147	lib-00025.mgf	Bronze	3	0.334697	5.68144	0.00518799	PRIVATE-USER	TAKursar	913.147	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	913.142	specs_ms.pklbin	CCMSLIB00001056933	54165.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1051	M-H	N/A	-1	Catechin_Coumarate_Coumarate_Hexose	Other	GCYounkin	744.205	N/A	N/A	qTof	Negative	LC-ESI	743.198	lib-00025.mgf	Bronze	3	0.333698	0	0	PRIVATE-USER	TAKursar	743.198	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)/C=C/c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)CO	1	743.198	specs_ms.pklbin	CCMSLIB00001055633	9.08636e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1862	M-H	N/A	-1	UNPD182111	Other	GCYounkin	618.122	N/A	N/A	qTof	Negative	LC-ESI	617.115	lib-00027.mgf	Bronze	3	0.333146	3.36274	0.0020752	PRIVATE-USER	TAKursar	617.115	N/A	0	7	OC1C(O)C(COC(=O)c2cc(O)c(O)c(O)c2)OC(OC3C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)c(O)c5)C1O	1	617.113	specs_ms.pklbin	CCMSLIB00004506585	114190	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
869	M-H	N/A	-1	UNPD154724	Other	GCYounkin	564.148	N/A	N/A	qTof	Negative	LC-ESI	563.141	lib-00027.mgf	Bronze	3	0.332758	1.73414	0.000976562	PRIVATE-USER	TAKursar	563.141	N/A	0	6	CC1OC(OC2C(O)C(O)COC2OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)cc5)C(O)C(O)C1O	1	563.14	specs_ms.pklbin	CCMSLIB00004474045	2.00944e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
795	M-H	N/A	-1	Coumaryl_Coumaryl_EchinocysticAcid_GlucosamineGlycoside_Rhamnoside	Other	GCYounkin	1071.56	N/A	N/A	qTof	Negative	LC-ESI	1070.55	lib-00026.mgf	Bronze	3	0.330529	18.0161	0.0192871	PRIVATE-USER	TAKursar	1070.55	N/A	0	6	OCC1OC(OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC(=O)C=Cc2ccc(cc2)OC2OC(C)C(C(C2O)O)O)(C)C)C(C(C1OC(=O)C=Cc1ccc(cc1)O)O)N	1	1070.57	specs_ms.pklbin	CCMSLIB00003761496	710483	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2298	M-H	N/A	-1	UNPD118300	Other	GCYounkin	582.174	N/A	N/A	qTof	Negative	LC-ESI	581.166	lib-00027.mgf	Bronze	3	0.330056	1.36528	0.000793457	PRIVATE-USER	TAKursar	581.166	N/A	0	6	OC1C(COC(=O)C=Cc2ccccc2)OC(OC3Cc4c(O)cc(O)cc4OC3c5ccc(O)c(O)c5)C(O)C1O	1	581.166	specs_ms.pklbin	CCMSLIB00004634015	4.52879e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2162	M-H	N/A	-1	Di_Gallocatechin_Type_B_Coumarate	Other	GCYounkin	756.169	N/A	N/A	qTof	Negative	LC-ESI	755.162	lib-00025.mgf	Bronze	3	0.329739	1.77813	0.00134277	PRIVATE-USER	TAKursar	755.162	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O)O	1	755.16	specs_ms.pklbin	CCMSLIB00001056870	477147	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2283	M-H	N/A	-1	UNPD27182	Other	GCYounkin	826.471	N/A	N/A	qTof	Negative	LC-ESI	825.464	lib-00027.mgf	Bronze	3	0.329468	0.221821	0.000183105	PRIVATE-USER	TAKursar	825.464	N/A	0	6	COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CC(O)C6(CO)C(O)CC45C)C2(C)C)C(O)C(OC7OC(CO)C(O)C(O)C7O)C1O	1	825.464	specs_ms.pklbin	CCMSLIB00004562391	334451	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
761	M-H	N/A	-1	UNPD195695	Other	GCYounkin	1018.22	N/A	N/A	qTof	Negative	LC-ESI	1017.21	lib-00027.mgf	Bronze	3	0.329285	1.62007	0.00164795	PRIVATE-USER	TAKursar	1017.21	N/A	0	8	OC1Cc2c(O)cc(O)c(C3C(OC(=O)c4cc(O)c(O)c(O)c4)C(Oc5c(C6C(O)C(Oc7cc(O)cc(O)c67)c8ccc(O)c(O)c8)c(O)cc(O)c35)c9ccc(O)c(O)c9)c2OC1c%10ccc(O)c(O)c%10	1	1017.21	specs_ms.pklbin	CCMSLIB00004522868	213000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
175	M-H	N/A	-1	Coumaryl_Coumaryl_EchinocysticAcid_GlucosamineGlycoside_Rhamnoside	Other	GCYounkin	1071.56	N/A	N/A	qTof	Negative	LC-ESI	1070.55	lib-00026.mgf	Bronze	3	0.326999	15.7356	0.0168457	PRIVATE-USER	TAKursar	1070.55	N/A	0	6	OCC1OC(OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC(=O)C=Cc2ccc(cc2)OC2OC(C)C(C(C2O)O)O)(C)C)C(C(C1OC(=O)C=Cc1ccc(cc1)O)O)N	1	1070.57	specs_ms.pklbin	CCMSLIB00003761496	206692	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1685	M-H	N/A	-1	Di_Afzelechin_Type_B_Pentose	Other	GCYounkin	678.195	N/A	N/A	qTof	Negative	LC-ESI	677.188	lib-00025.mgf	Bronze	3	0.32666	0.180261	0.00012207	PRIVATE-USER	TAKursar	677.188	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)O)OCC1OC(C(C1O)O)O	1	677.187	specs_ms.pklbin	CCMSLIB00001057151	200784	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3136	M-H	N/A	-1	UNPD36134	Other	GCYounkin	610.096	N/A	N/A	qTof	Negative	LC-ESI	609.089	lib-00027.mgf	Bronze	3	0.326598	2.00415	0.0012207	PRIVATE-USER	TAKursar	609.089	N/A	0	8	Oc1cc(OC(=O)c2cc(O)c(O)c(O)c2)c3CC(OC(=O)c4cc(O)c(O)c(O)c4)C(Oc3c1)c5cc(O)c(O)c(O)c5	1	609.087	specs_ms.pklbin	CCMSLIB00004573125	62498.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1981	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00025.mgf	Bronze	3	0.325939	1.52388	0.00134277	PRIVATE-USER	TAKursar	881.157	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.156	specs_ms.pklbin	CCMSLIB00001056763	51309	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1877	M-H	N/A	-1	UNPD172855	Other	GCYounkin	604.143	N/A	N/A	qTof	Negative	LC-ESI	603.136	lib-00027.mgf	Bronze	3	0.325326	0.101196	6.10352e-05	PRIVATE-USER	TAKursar	603.136	N/A	0	7	OC1C(O)C(COC(=O)c2cc(O)c(O)c(O)c2)OC(OCCc3ccc(OC(=O)c4cc(O)c(O)c(O)c4)cc3)C1O	1	603.136	specs_ms.pklbin	CCMSLIB00004495621	22587.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2528	M-H	N/A	-1	UNPD132444	Other	GCYounkin	608.101	N/A	N/A	qTof	Negative	LC-ESI	607.094	lib-00027.mgf	Bronze	3	0.323842	23.8272	0.0144653	PRIVATE-USER	TAKursar	607.094	N/A	0	6	OC1C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C(Oc3cc(O)c(O)c(O)c3)OC1COC(=O)c4cc(O)c(O)c(O)c4	1	607.109	specs_ms.pklbin	CCMSLIB00004664967	13726.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1654	M-H	N/A	-1	UNPD15791	Other	GCYounkin	1074.56	N/A	N/A	qTof	Negative	LC-ESI	1073.55	lib-00027.mgf	Bronze	3	0.323086	3.2975	0.00354004	PRIVATE-USER	TAKursar	1073.55	N/A	0	9	CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)OC9OC(CO)C(O)C(O)C9O	1	1073.55	specs_ms.pklbin	CCMSLIB00004477870	171265	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
729	M-H	N/A	-1	GlucosamineGlycoside_MethoxyFerulicAcid_OleanolicAcid_Pyranoside_Pyranoside	Other	GCYounkin	1131.6	N/A	N/A	qTof	Negative	LC-ESI	1130.59	lib-00026.mgf	Bronze	3	0.322897	1.40362	0.00158691	PRIVATE-USER	TAKursar	1130.59	N/A	0	8	OCC1OC(OC(=O)C23CCC4(C(=CCC5C4(C)CCC4C5(C)CCC(C4(C)C)OC4OC(CO)C(C(C4N)O)OC4OC(CO)C(C(C4O)O)O)C3CC(CC2)(C)C)C)C(C(C1O)O)OC(=O)C=Cc1ccc(c(c1)OC)OC	1	1130.59	specs_ms.pklbin	CCMSLIB00003801420	28523.1	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2047	M-H	N/A	-1	Tri_Afzelechin_Type_B_Pentose	Other	GCYounkin	950.263	N/A	N/A	qTof	Negative	LC-ESI	949.256	lib-00025.mgf	Bronze	3	0.322435	2.76481	0.00262451	PRIVATE-USER	TAKursar	949.256	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)O)OCC1OC(C(C1O)O)O	1	949.253	specs_ms.pklbin	CCMSLIB00001056518	78156	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
294	M-H	N/A	-1	Catechin_Coumarate_Gallate_Deoxyhexose	Other	GCYounkin	734.185	N/A	N/A	qTof	Negative	LC-ESI	733.177	lib-00025.mgf	Bronze	3	0.321732	0	0	PRIVATE-USER	TAKursar	733.177	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)/C=C/c1ccc(cc1)OC1C(C(C(C(O1)C)O)O)O	1	733.177	specs_ms.pklbin	CCMSLIB00001055666	6.83642e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3261	M-H	N/A	-1	UNPD118300	Other	GCYounkin	582.174	N/A	N/A	qTof	Negative	LC-ESI	581.166	lib-00027.mgf	Bronze	3	0.321725	1.36528	0.000793457	PRIVATE-USER	TAKursar	581.166	N/A	0	6	OC1C(COC(=O)C=Cc2ccccc2)OC(OC3Cc4c(O)cc(O)cc4OC3c5ccc(O)c(O)c5)C(O)C1O	1	581.166	specs_ms.pklbin	CCMSLIB00004634015	2.64761e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
339	M-H	N/A	-1	UNPD155273	Other	GCYounkin	540.184	N/A	N/A	qTof	Negative	LC-ESI	539.177	lib-00027.mgf	Bronze	3	0.321025	2.03761	0.00109863	PRIVATE-USER	TAKursar	539.177	N/A	0	9	OC1C(O)C(COC(=O)c2cc(O)c(O)c(O)c2)OC(OCCC=C/CC3C(CC(=O)O)CCC3=O)C1O	1	539.176	specs_ms.pklbin	CCMSLIB00004474695	237375	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2172	M-H	N/A	-1	UNPD63177	Other	GCYounkin	574.111	N/A	N/A	qTof	Negative	LC-ESI	573.104	lib-00027.mgf	Bronze	3	0.32095	0.532497	0.000305176	PRIVATE-USER	TAKursar	573.104	N/A	0	6	OC1C(Oc2cc(O)ccc2C1c3c(O)c(O)c(O)cc3C4=CC(=O)c5ccc(O)cc5O4)c6cc(O)c(O)c(O)c6	1	573.104	specs_ms.pklbin	CCMSLIB00004605481	7805.03	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1953	M-H	N/A	-1	UNPD200126	Other	GCYounkin	452.111	N/A	N/A	qTof	Negative	LC-ESI	451.103	lib-00027.mgf	Bronze	3	0.32073	36.058	0.0162659	PRIVATE-USER	TAKursar	451.103	N/A	0	8	COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)c([C@H](C)c4cc(O)c(O)c(O)c4)c3O2	1	451.087	specs_ms.pklbin	CCMSLIB00004526460	23298	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1356	M-H	N/A	-1	Di_Catechin_Type_B_Coumarate_Coumarate	Other	GCYounkin	870.216	N/A	N/A	qTof	Negative	LC-ESI	869.209	lib-00025.mgf	Bronze	3	0.319677	22.8212	0.0198364	PRIVATE-USER	TAKursar	869.209	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)O)O	1	869.229	specs_ms.pklbin	CCMSLIB00001056756	1.54683e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1103	M-H	N/A	-1	UNPD203609	Other	GCYounkin	576.127	N/A	N/A	qTof	Negative	LC-ESI	575.12	lib-00027.mgf	Bronze	3	0.31905	0.955134	0.000549316	PRIVATE-USER	TAKursar	575.12	N/A	0	6	O[C@H]1Cc2cc(O)cc([C@@H]3[C@@H]4O[C@@]4(Oc5cc(O)cc(O)c35)c6ccc(O)c(O)c6)c2O[C@@H]1c7cc(O)c(O)c(O)c7	1	575.119	specs_ms.pklbin	CCMSLIB00004528470	188707	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2772	M-H	N/A	-1	UNPD173283	Other	GCYounkin	554.121	N/A	N/A	qTof	Negative	LC-ESI	553.114	lib-00027.mgf	Bronze	3	0.317976	34.3183	0.0189819	PRIVATE-USER	TAKursar	553.114	N/A	0	8	COc1cc(O)c2C(=O)CC(Oc2c1)c3ccc(OC4=C(Oc5cc(O)cc(O)c5C4=O)c6ccc(O)cc6)cc3	1	553.133	specs_ms.pklbin	CCMSLIB00004496136	92021.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2326	M-H	N/A	-1	Di_Afzelechin_Type_B_Coumarate_Cinnamate	Other	GCYounkin	822.231	N/A	N/A	qTof	Negative	LC-ESI	821.224	lib-00025.mgf	Bronze	3	0.317558	0.0743222	6.10352e-05	PRIVATE-USER	TAKursar	821.224	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)OC(=O)/C=C/c1ccccc1	1	821.224	specs_ms.pklbin	CCMSLIB00001056336	81966.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1464	M-H	N/A	-1	UNPD109659	Other	GCYounkin	766.45	N/A	N/A	qTof	Negative	LC-ESI	765.443	lib-00027.mgf	Bronze	3	0.317077	1.91372	0.00146484	PRIVATE-USER	TAKursar	765.443	N/A	0	6	CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C6O)C(C)(C)C5CCC34C)C2C1(C)O)C(=O)OC7OC(CO)C(O)C(O)C7O	1	765.442	specs_ms.pklbin	CCMSLIB00004531162	43843.1	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3016	M-H	N/A	-1	UNPD790	Other	GCYounkin	780.43	N/A	N/A	qTof	Negative	LC-ESI	779.422	lib-00027.mgf	Bronze	3	0.316853	0.391541	0.000305176	PRIVATE-USER	TAKursar	779.422	N/A	0	8	CC(=C)C1CCC2(CCC3(C)C(CCC4C5(C)CCC(OC6OC(C(O)C(O)C6OC7OCC(O)C(O)C7O)C(=O)O)C(C)(CO)C5CCC34C)C12)C(=O)O	1	779.422	specs_ms.pklbin	CCMSLIB00004624336	96585.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1143	M-H	N/A	-1	Afzelechin_Catechin_Type_B_Coumarate_Coumarate	Other	GCYounkin	854.221	N/A	N/A	qTof	Negative	LC-ESI	853.214	lib-00025.mgf	Bronze	3	0.316029	0.0715356	6.10352e-05	PRIVATE-USER	TAKursar	853.214	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)OC(=O)/C=C/c1ccc(cc1)O	1	853.214	specs_ms.pklbin	CCMSLIB00001056414	24896.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2408	M-H	N/A	-1	UNPD25109	Other	GCYounkin	444.178	N/A	N/A	qTof	Negative	LC-ESI	443.171	lib-00027.mgf	Bronze	3	0.315046	38.2183	0.0169373	PRIVATE-USER	TAKursar	443.171	N/A	0	6	CC(COC(=O)C)C1=C(OC(=O)C)C(=O)C2=C(C(=O)C(=C3C(C)(C)CCCC23C)O)C1=O	1	443.154	specs_ms.pklbin	CCMSLIB00004559836	12203.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
733	M-H	N/A	-1	UNPD94538	Other	GCYounkin	528.272	N/A	N/A	qTof	Negative	LC-ESI	527.265	lib-00027.mgf	Bronze	3	0.314426	31.0232	0.0163574	PRIVATE-USER	TAKursar	527.265	N/A	0	6	CCCCCC=CC=C/C12OC3C4C5OC5(CO)C(O)C6(O)C(C=C(C)C6=O)C4(O1)C(C)CC3(O2)C(=C)C	1	527.249	specs_ms.pklbin	CCMSLIB00004642897	68444.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
402	M-H	N/A	-1	OleanolicAcid_GlucosamineGlycoside_Pyranoside	Other	GCYounkin	779.482	N/A	N/A	qTof	Negative	LC-ESI	778.475	lib-00026.mgf	Bronze	3	0.314117	0.784035	0.000610352	PRIVATE-USER	TAKursar	778.475	N/A	0	6	OCC1OC(OC2CCC3(C(C2(C)C)CCC2(C3CC=C3C2(C)CCC2(C3CC(C)(C)CC2)C(=O)OC2OC(CO)C(C(C2O)O)O)C)C)C(C(C1O)O)N	1	778.474	specs_ms.pklbin	CCMSLIB00003751800	114372	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
105	M-H	N/A	-1	UNPD172924	Other	GCYounkin	724.2	N/A	N/A	qTof	Negative	LC-ESI	723.193	lib-00027.mgf	Bronze	3	0.313895	1.43475	0.0010376	PRIVATE-USER	TAKursar	723.193	N/A	0	7	CC1OC(OC2Cc3c(O)cc(O)c(C4C(O)C(Oc5cc(O)cc(O)c45)c6ccc(O)c(O)c6)c3OC2c7ccc(O)c(O)c7)C(O)C(O)C1O	1	723.192	specs_ms.pklbin	CCMSLIB00004495696	1.88282e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3071	M-H	N/A	-1	UNPD159178	Other	GCYounkin	1066.2	N/A	N/A	qTof	Negative	LC-ESI	1065.19	lib-00027.mgf	Bronze	3	0.313421	4.12557	0.00439453	PRIVATE-USER	TAKursar	1065.19	N/A	0	12	OC1Cc2c(O)cc(O)c(C3C(OC(=O)c4cc(O)c(O)c(O)c4)C(Oc5c(C6C(O)C(Oc7cc(O)cc(O)c67)c8cc(O)c(O)c(O)c8)c(O)cc(O)c35)c9cc(O)c(O)c(O)c9)c2OC1c%10cc(O)c(O)c(O)c%10	1	1065.19	specs_ms.pklbin	CCMSLIB00004479352	488632	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
980	M-H	N/A	-1	UNPD28770	Other	GCYounkin	328.225	N/A	N/A	qTof	Negative	LC-ESI	327.218	lib-00027.mgf	Bronze	3	0.313321	3.3575	0.00109863	PRIVATE-USER	TAKursar	327.218	N/A	0	6	CCC=C/CC(O)C(O)C=CC(O)CCCCCCCC(=O)O	1	327.217	specs_ms.pklbin	CCMSLIB00004564277	128241	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
203	M-H	N/A	-1	UNPD149795	Other	GCYounkin	724.2	N/A	N/A	qTof	Negative	LC-ESI	723.193	lib-00027.mgf	Bronze	3	0.312339	1.51914	0.00109863	PRIVATE-USER	TAKursar	723.193	N/A	0	8	OCC1OC(OC2C(Oc3cc(O)cc(O)c3C2c4c(O)cc(O)c5CC(O)C(Oc45)c6ccc(O)c(O)c6)c7ccc(O)cc7)C(O)C(O)C1O	1	723.192	specs_ms.pklbin	CCMSLIB00004468116	225888	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2809	M-H	N/A	-1	UNPD155099	Other	GCYounkin	546.153	N/A	N/A	qTof	Negative	LC-ESI	545.145	lib-00027.mgf	Bronze	3	0.311478	1.00765	0.000549316	PRIVATE-USER	TAKursar	545.145	N/A	0	6	OC1Cc2cc3C(C(O)C(Oc3cc2OC1c4ccc(O)c(O)c4)c5ccc(O)c(O)c5)c6ccc(O)cc6O	1	545.145	specs_ms.pklbin	CCMSLIB00004474454	4.09673e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2577	M-H	N/A	-1	Afzelechin_Coumarate_Cinnamate_Hexose	Other	GCYounkin	712.216	N/A	N/A	qTof	Negative	LC-ESI	711.208	lib-00025.mgf	Bronze	3	0.309203	2.40293	0.00170898	PRIVATE-USER	TAKursar	711.208	N/A	0	7	c12c(c(cc(c1)O)OCC1OC(O)C(C(C1O)O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)OC(=O)/C=C/c1ccccc1	1	711.207	specs_ms.pklbin	CCMSLIB00001055472	1.76536e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2131	M-H	N/A	-1	UNPD50189	Other	GCYounkin	776.159	N/A	N/A	qTof	Negative	LC-ESI	775.152	lib-00027.mgf	Bronze	3	0.307696	3.62202	0.00280762	PRIVATE-USER	TAKursar	775.152	N/A	0	10	OC1Cc2c(O)cc(O)c(Cc3c(O)cc(O)c4CC(OC(=O)c5cc(O)c(O)c(O)c5)C(Oc34)c6cc(O)c(O)c(O)c6)c2OC1c7cc(O)c(O)c(O)c7	1	775.149	specs_ms.pklbin	CCMSLIB00004589960	22458.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1850	M-H	N/A	-1	Catechin_Gallate_Gallate_Gallate	Other	GCYounkin	746.112	N/A	N/A	qTof	Negative	LC-ESI	745.105	lib-00025.mgf	Bronze	3	0.307312	1.96596	0.00146484	PRIVATE-USER	TAKursar	745.105	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	745.106	specs_ms.pklbin	CCMSLIB00001055700	865375	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
